Age,BodyweightKg,Place,Dots,Wilks,Glossbrenner,Goodlift,bestSquat/bodyWeight,bestBench/bodyWeight,bestDeadlift/bodyWeight,totalKg/bodyWeight
28.0,82.5,6,359.02,355.05,341.63,73.59,1.97,1.7,2.76,6.42
23.0,82.5,7,337.0,333.28,320.68,69.08,2.21,1.48,2.33,6.03
15.0,82.5,1,269.26,266.29,256.22,55.19,1.52,1.21,2.09,4.82
15.0,82.5,8,269.26,266.29,256.22,55.19,1.52,1.21,2.09,4.82
37.0,90.0,2,329.77,325.58,312.04,67.8,1.86,1.47,2.33,5.67
17.0,90.0,1,318.45,314.41,301.33,65.47,1.78,1.44,2.25,5.47
17.0,90.0,3,318.45,314.41,301.33,65.47,1.78,1.44,2.25,5.47
67.0,90.0,1,287.74,284.09,272.27,59.16,1.64,1.08,2.22,4.94
67.0,90.0,4,287.74,284.09,272.27,59.16,1.64,1.08,2.22,4.94
59.0,90.0,1,193.98,191.52,183.55,39.88,1.22,1.0,1.11,3.33
59.0,90.0,5,193.98,191.52,183.55,39.88,1.22,1.0,1.11,3.33
28.0,100.0,1,410.86,406.23,388.0,84.32,2.53,1.65,2.5,6.68
22.0,100.0,2,383.16,378.85,361.84,78.64,2.15,1.58,2.5,6.23
54.0,100.0,1,381.62,377.33,360.39,78.32,2.15,1.53,2.53,6.2
54.0,100.0,3,381.62,377.33,360.39,78.32,2.15,1.53,2.53,6.2
26.0,100.0,4,363.15,359.07,342.95,74.53,2.18,1.28,2.45,5.9
59.0,100.0,5,340.07,336.25,321.15,69.8,1.65,1.1,2.78,5.53
32.0,100.0,6,338.53,334.72,319.7,69.48,1.83,1.4,2.28,5.5
38.0,100.0,7,323.15,319.51,305.17,66.32,1.83,1.38,2.05,5.25
19.0,100.0,8,287.75,284.52,271.74,59.06,1.55,1.23,1.9,4.68
70.0,100.0,1,263.13,260.17,248.49,54.01,1.53,0.88,1.88,4.28
70.0,100.0,9,263.13,260.17,248.49,54.01,1.53,0.88,1.88,4.28
51.0,100.0,2,249.28,246.48,235.41,51.16,1.3,1.1,1.65,4.05
51.0,100.0,10,249.28,246.48,235.41,51.16,1.3,1.1,1.65,4.05
51.0,100.0,3,240.05,237.35,226.7,49.27,1.48,0.8,1.63,3.9
51.0,100.0,11,240.05,237.35,226.7,49.27,1.48,0.8,1.63,3.9
27.0,110.0,1,382.01,379.58,362.78,77.95,2.14,1.45,2.27,5.86
49.0,110.0,2,380.53,378.11,361.38,77.64,2.0,1.57,2.27,5.84
51.0,110.0,1,362.76,360.45,344.5,74.02,1.89,1.41,2.27,5.57
51.0,110.0,3,362.76,360.45,344.5,74.02,1.89,1.41,2.27,5.57
25.0,110.0,4,324.27,322.2,307.94,66.16,1.68,1.14,2.16,4.98
57.0,125.0,1,364.14,366.13,350.37,73.38,1.84,1.08,2.22,5.14
57.0,125.0,1,364.14,366.13,350.37,73.38,1.84,1.08,2.22,5.14
25.0,125.0,2,327.3,329.09,314.93,65.96,1.6,1.2,1.82,4.62
34.0,125.0,3,300.38,302.02,289.02,60.54,1.48,1.22,1.54,4.24
55.0,125.0,2,277.71,279.22,267.21,55.97,1.32,0.88,1.72,3.92
35.0,140.0,1,391.83,399.55,379.77,77.94,2.02,1.16,1.93,5.11
31.0,73.0,1,268.32,266.94,258.22,54.34,1.68,1.3,2.05,5.03
29.0,98.8,1,297.01,293.56,280.44,60.99,1.77,1.11,1.97,4.86
26.0,75.8,2,359.87,357.22,345.0,73.22,2.24,1.55,2.87,6.66
23.0,80.6,1,360.43,356.74,343.62,73.76,2.33,1.49,2.7,6.51
17.0,86.4,1,328.56,324.54,311.61,67.49,1.85,1.5,2.4,5.76
28.0,81.4,1,356.66,352.88,339.75,73.04,2.15,1.47,2.79,6.42
23.0,101.5,1,360.85,356.98,340.89,74.01,1.95,1.4,2.46,5.81
17.0,101.5,1,416.5,412.04,393.47,85.43,2.69,1.58,2.44,6.71
40.0,58.0,1,188.85,191.43,187.3,36.32,1.21,0.91,1.64,3.75
40.0,70.4,1,295.54,294.73,285.55,59.52,1.99,1.31,2.31,5.61
35.0,72.7,2,303.83,302.34,292.52,61.49,1.82,1.55,2.34,5.71
39.0,73.6,1,346.77,344.8,333.43,70.3,2.07,1.63,2.79,6.49
30.0,82.2,1,376.73,372.61,358.59,77.2,2.22,1.89,2.65,6.75
40.0,82.2,1,405.58,401.15,386.05,83.12,2.52,1.86,2.89,7.27
20.0,89.3,1,410.59,405.4,388.67,84.41,2.46,1.82,2.8,7.08
32.0,99.8,1,277.84,274.69,262.37,57.03,1.5,1.0,2.01,4.52
20.0,99.7,1,349.76,345.79,330.29,71.79,1.86,1.33,2.51,5.69
30.0,109.2,1,390.49,387.81,370.57,79.72,2.11,1.58,2.34,6.02
64.0,116.3,1,328.83,328.2,314.28,66.77,1.66,1.42,1.78,4.87
58.0,117.9,1,356.75,356.52,341.53,72.34,1.99,1.1,2.14,5.24
58.0,117.9,1,356.75,356.52,341.53,72.34,1.99,1.1,2.14,5.24
15.0,103.6,1,267.42,264.79,252.83,54.79,1.6,0.97,1.69,4.26
15.0,94.8,1,204.91,202.35,193.54,42.12,1.24,0.63,1.56,3.43
37.0,72.7,1,287.36,285.95,276.66,58.16,1.75,1.51,2.13,5.4
13.0,59.8,1,126.95,128.32,125.33,24.64,0.71,0.54,1.25,2.51
12.0,55.3,1,181.02,184.34,180.87,34.26,1.13,0.86,1.63,3.62
11.0,41.1,1,181.46,190.18,188.72,29.64,1.16,0.97,1.46,3.59
13.0,76.0,1,204.53,203.0,196.03,41.63,0.33,1.12,2.34,3.78
43.0,121.7,1,367.28,368.21,352.82,74.23,1.79,1.44,2.05,5.28
30.0,73.48,1,345.32,343.4,332.09,69.99,2.04,1.53,2.89,6.46
30.0,73.48,1,345.32,343.4,332.09,69.99,2.04,1.53,2.89,6.46
23.5,78.93,1,384.73,381.13,367.45,78.6,2.48,1.69,2.85,7.01
53.5,156.49,1,275.18,284.62,267.79,54.07,0.91,1.12,1.28,3.31
36.0,79.4,1,304.76,301.83,290.92,62.3,1.95,1.16,2.42,5.54
24.0,87.6,1,401.57,396.58,380.54,82.52,2.65,1.66,2.68,6.99
28.0,98.8,1,312.48,308.85,295.05,64.16,1.64,1.24,2.23,5.11
16.0,96.7,1,335.8,331.72,317.07,69.0,1.76,1.34,2.46,5.56
41.0,98.3,1,317.83,314.09,300.09,65.27,1.88,1.25,2.09,5.21
31.0,104.5,3,336.88,333.7,318.64,68.98,1.58,1.27,2.49,5.33
29.0,106.4,1,383.95,380.69,363.58,78.53,1.93,1.5,2.58,6.02
28.0,107.4,2,354.15,351.34,335.6,72.39,1.93,1.23,2.35,5.52
21.0,107.4,1,328.75,326.14,311.53,67.2,1.72,1.28,2.12,5.12
26.0,114.5,1,405.63,404.3,386.95,82.48,2.14,1.48,2.45,6.07
16.0,131.5,1,343.18,347.14,331.38,68.76,1.77,1.06,1.84,4.68
8.0,36.5,1,216.09,227.02,225.14,36.38,1.51,1.03,2.12,4.66
12.0,39.8,1,177.96,186.96,185.41,28.62,1.19,0.63,1.7,3.52
9.0,40.9,1,142.3,149.21,148.05,23.17,0.98,0.49,1.34,2.81
12.0,43.0,1,125.47,130.96,129.96,21.09,0.93,0.47,1.1,2.5
11.0,46.2,1,177.97,184.48,182.75,31.14,1.08,0.92,1.57,3.57
13.0,49.9,1,219.28,225.59,222.68,39.84,1.5,0.85,2.05,4.41
13.0,58.8,1,223.16,225.92,220.86,43.1,1.57,0.94,1.91,4.42
13.0,62.5,1,316.51,318.65,310.48,62.18,2.4,1.2,2.6,6.2
13.0,66.5,2,148.04,148.27,144.02,29.5,0.98,0.53,1.35,2.86
13.0,77.5,1,230.18,228.22,220.21,46.95,1.39,0.94,1.9,4.23
15.0,48.0,1,212.47,219.42,217.01,37.9,1.46,0.73,2.08,4.27
32.0,99.7,4,601.05,594.22,567.58,102.13,3.96,2.87,2.96,9.78
23.0,54.2,1,292.62,298.57,293.3,54.99,2.08,1.2,2.58,5.86
23.0,54.2,1,292.62,298.57,293.3,54.99,2.08,1.2,2.58,5.86
23.0,54.2,1,292.62,298.57,293.3,54.99,2.08,1.2,2.58,5.86
58.0,59.5,1,308.08,311.55,304.37,59.71,1.76,1.72,2.61,6.09
58.0,59.5,1,308.08,311.55,304.37,59.71,1.76,1.72,2.61,6.09
17.0,59.8,1,224.29,226.7,221.42,43.54,1.55,0.92,1.96,4.43
14.0,61.4,2,269.23,271.48,264.76,52.64,1.83,1.26,2.2,5.29
14.0,61.4,1,269.23,271.48,264.76,52.64,1.83,1.26,2.2,5.29
23.0,66.9,1,380.12,380.52,369.52,75.84,2.5,1.79,3.03,7.32
54.0,67.1,1,325.11,325.38,315.93,64.9,2.35,1.34,2.57,6.26
35.0,70.7,1,268.94,268.12,259.73,54.2,1.56,0.95,2.59,5.1
14.0,72.0,1,313.17,311.83,301.82,63.29,2.08,1.28,2.53,5.9
16.0,72.5,1,172.36,171.55,166.0,34.87,1.17,0.66,1.41,3.24
14.0,73.4,2,250.99,249.61,241.4,50.86,1.77,1.02,1.91,4.7
64.0,73.7,1,478.87,476.12,460.39,97.1,3.09,2.17,3.7,8.96
64.0,73.7,1,478.87,476.12,460.39,97.1,3.09,2.17,3.7,8.96
36.0,74.0,2,416.1,413.61,399.87,84.42,2.47,2.06,3.24,7.77
55.0,74.5,1,277.4,275.62,266.39,56.32,1.81,1.24,2.11,5.17
34.0,74.9,3,376.97,374.44,361.82,76.59,2.5,1.87,2.64,7.01
46.0,81.1,5,184.7,182.77,175.99,37.82,0.92,0.86,1.54,3.33
46.0,81.1,1,184.7,182.77,175.99,37.82,0.92,0.86,1.54,3.33
55.0,81.8,2,326.73,323.21,311.11,66.94,2.11,1.44,2.32,5.87
55.0,81.8,1,326.73,323.21,311.11,66.94,2.11,1.44,2.32,5.87
63.0,81.8,2,255.26,252.51,243.06,52.29,1.65,1.04,1.89,4.58
23.0,82.0,1,395.95,391.65,376.95,81.13,2.26,1.62,3.23,7.1
23.0,82.0,1,395.95,391.65,376.95,81.13,2.26,1.62,3.23,7.1
37.0,82.0,1,367.06,363.08,349.45,75.21,2.35,1.46,2.77,6.59
50.0,82.2,4,220.61,218.2,209.98,45.21,1.22,1.03,1.7,3.95
50.0,82.2,1,220.61,218.2,209.98,45.21,1.22,1.03,1.7,3.95
60.0,82.5,3,287.89,284.71,273.95,59.01,1.94,1.09,2.12,5.15
60.0,82.5,1,287.89,284.71,273.95,59.01,1.94,1.09,2.12,5.15
17.0,82.5,1,355.63,351.7,338.41,72.9,2.27,1.3,2.79,6.36
62.0,84.4,5,224.06,221.44,212.85,45.98,1.27,0.95,1.75,3.97
62.0,84.4,1,224.06,221.44,212.85,45.98,1.27,0.95,1.75,3.97
62.0,84.4,2,224.06,221.44,212.85,45.98,1.27,0.95,1.75,3.97
33.0,86.3,2,346.93,342.7,329.07,71.26,2.03,1.33,2.72,6.08
23.0,88.4,1,393.16,388.22,372.37,80.81,2.4,1.61,2.8,6.82
23.0,88.4,1,393.16,388.22,372.37,80.81,2.4,1.61,2.8,6.82
36.0,88.8,2,315.75,311.77,298.98,64.91,1.86,1.24,2.36,5.46
65.0,89.2,2,194.86,192.4,184.47,40.06,1.04,0.78,1.54,3.36
37.0,89.2,1,389.72,384.8,368.93,80.12,2.16,1.68,2.89,6.73
19.0,89.3,4,316.47,312.47,299.57,65.06,1.96,1.15,2.35,5.46
19.0,89.3,1,316.47,312.47,299.57,65.06,1.96,1.15,2.35,5.46
68.0,89.5,1,264.23,260.89,250.1,54.32,1.4,1.54,1.62,4.55
68.0,89.5,1,264.23,260.89,250.1,54.32,1.4,1.54,1.62,4.55
16.0,90.0,3,329.77,325.58,312.04,67.8,1.97,1.17,2.53,5.67
16.0,90.0,1,329.77,325.58,312.04,67.8,1.97,1.17,2.53,5.67
16.0,92.9,4,308.74,304.83,291.76,63.48,1.78,1.0,2.45,5.22
16.0,92.9,1,308.74,304.83,291.76,63.48,1.78,1.0,2.45,5.22
57.0,97.7,1,324.92,321.05,306.78,66.74,1.89,1.41,2.05,5.35
19.0,98.7,2,374.52,370.16,353.63,76.91,2.23,1.22,2.68,6.13
19.0,98.7,1,374.52,370.16,353.63,76.91,2.23,1.22,2.68,6.13
64.0,99.7,1,326.65,322.94,308.46,67.05,1.93,1.45,1.93,5.32
39.0,100.0,1,510.88,505.13,482.45,104.85,3.03,1.68,3.6,8.3
37.0,100.0,3,349.31,345.37,329.87,71.69,1.9,1.4,2.38,5.68
37.0,100.0,1,349.31,345.37,329.87,71.69,1.9,1.4,2.38,5.68
15.0,105.1,1,215.52,213.55,203.93,44.12,1.17,0.62,1.62,3.4
40.0,107.8,1,347.67,344.99,329.56,71.05,1.69,1.39,2.32,5.4
40.0,107.8,1,347.67,344.99,329.56,71.05,1.69,1.39,2.32,5.4
54.0,109.4,1,363.51,361.06,345.03,74.2,1.97,1.35,2.29,5.6
54.0,109.4,1,363.51,361.06,345.03,74.2,1.97,1.35,2.29,5.6
44.0,110.0,2,296.13,294.25,281.23,60.42,1.5,1.18,1.86,4.55
44.0,110.0,2,296.13,294.25,281.23,60.42,1.5,1.18,1.86,4.55
37.0,113.3,4,270.96,269.83,258.15,55.15,1.41,1.06,1.61,4.08
48.0,121.1,2,352.13,352.84,338.11,71.21,1.61,1.42,2.04,5.08
48.0,121.1,1,352.13,352.84,338.11,71.21,1.61,1.42,2.04,5.08
36.0,124.3,1,466.99,469.24,449.24,94.17,2.37,1.75,2.49,6.62
51.0,124.4,3,313.61,315.15,301.7,63.23,1.41,1.39,1.65,4.44
51.0,124.4,1,313.61,315.15,301.7,63.23,1.41,1.39,1.65,4.44
48.0,129.5,1,312.53,315.54,301.49,62.73,1.68,1.2,1.43,4.31
41.0,131.3,1,414.52,419.21,400.22,83.07,2.08,1.56,2.02,5.65
41.0,131.3,1,414.52,419.21,400.22,83.07,2.08,1.56,2.02,5.65
28.0,131.9,2,373.54,377.98,360.75,74.82,1.8,1.18,2.1,5.08
28.0,131.9,1,373.54,377.98,360.75,74.82,1.8,1.18,2.1,5.08
19.0,67.13,1,363.7,363.98,353.4,72.61,2.35,1.6,3.05,7.0
19.0,65.45,2,368.59,369.62,359.31,73.2,2.64,1.6,2.9,7.14
19.0,73.44,1,412.71,410.43,396.93,83.64,2.42,1.91,3.4,7.73
41.0,79.92,1,370.85,367.18,353.81,75.85,2.0,1.56,3.16,6.73
35.0,88.18,1,385.5,380.67,365.16,79.23,2.35,1.98,2.35,6.69
61.0,88.41,1,278.95,275.44,264.19,57.34,1.07,1.07,2.69,4.84
29.0,92.85,1,359.76,355.2,339.98,73.97,1.97,1.53,2.58,6.09
31.0,110.99,2,304.0,302.25,288.96,61.98,1.71,1.13,1.8,4.64
26.0,97.34,3,292.76,289.24,276.42,60.14,1.7,1.23,1.9,4.83
27.0,109.5,1,326.31,324.13,309.74,66.6,1.76,1.26,2.01,5.02
26.0,108.27,2,300.91,298.67,285.34,61.47,1.87,0.88,1.92,4.66
27.0,109.5,1,326.31,324.13,309.74,66.6,1.76,1.26,2.01,5.02
38.0,117.34,1,377.59,377.17,361.27,76.6,1.83,1.64,2.09,5.56
20.0,119.98,1,304.4,304.72,292.0,61.61,1.67,0.85,1.9,4.42
38.0,117.34,1,377.59,377.17,361.27,76.6,1.83,1.64,2.09,5.56
6.0,44.0,1,102.36,106.61,105.76,17.44,0.68,0.51,0.85,2.05
6.0,44.0,1,102.36,106.61,105.76,17.44,0.68,0.51,0.85,2.05
29.0,59.42,1,410.53,415.2,405.66,79.54,2.69,1.89,3.53,8.12
55.0,65.41,1,321.43,322.35,313.37,63.83,2.1,1.38,2.75,6.23
63.0,67.13,1,288.25,288.47,280.09,57.55,2.01,1.04,2.5,5.55
23.5,65.95,2,390.02,390.88,379.83,77.58,2.12,2.12,3.3,7.54
23.5,65.95,1,390.02,390.88,379.83,77.58,2.12,2.12,3.3,7.54
20.0,74.84,2,405.54,402.84,389.28,82.39,2.57,2.0,2.97,7.54
20.0,73.48,3,354.41,352.43,340.83,71.83,2.18,1.57,2.89,6.63
23.5,81.83,1,335.17,331.56,319.14,68.67,2.2,1.37,2.44,6.02
29.5,86.0,2,317.79,313.93,301.49,65.27,1.72,1.4,2.47,5.58
59.0,89.36,1,275.8,272.31,261.06,56.7,1.79,1.01,1.96,4.76
59.0,89.36,1,275.8,272.31,261.06,56.7,1.79,1.01,1.96,4.76
22.5,97.61,1,384.15,379.57,362.71,78.91,1.97,1.61,2.74,6.33
50.0,93.71,1,423.16,417.82,399.78,87.0,2.67,1.79,2.67,7.12
40.0,97.52,1,259.84,256.73,245.34,53.38,1.38,1.41,1.49,4.28
40.0,97.52,1,259.84,256.73,245.34,53.38,1.38,1.41,1.49,4.28
20.5,105.6,1,359.53,356.33,340.28,73.57,1.87,1.49,2.3,5.66
63.0,107.77,1,255.18,253.21,241.88,52.15,1.16,1.11,1.69,3.97
63.0,107.77,2,255.18,253.21,241.88,52.15,1.16,1.11,1.69,3.97
56.5,121.11,1,292.01,292.59,280.38,59.05,1.44,0.99,1.78,4.21
35.5,152.41,2,319.95,329.85,311.49,63.04,1.51,0.97,1.44,3.92
35.5,152.41,1,319.95,329.85,311.49,63.04,1.51,0.97,1.44,3.92
35.0,82.01,1,341.54,337.84,325.15,69.98,1.98,1.62,2.53,6.13
35.0,82.01,1,341.54,337.84,325.15,69.98,1.98,1.62,2.53,6.13
30.0,102.06,1,341.7,338.12,322.86,70.07,1.86,1.35,2.28,5.49
38.0,107.5,1,297.26,294.92,281.71,60.76,1.44,1.05,2.14,4.63
38.0,107.5,1,297.26,294.92,281.71,60.76,1.44,1.05,2.14,4.63
30.0,97.25,1,409.72,404.79,386.85,84.17,2.42,1.62,2.72,6.76
37.0,89.54,1,403.55,398.44,381.95,82.97,2.48,1.79,2.68,6.95
37.0,89.54,1,403.55,398.44,381.95,82.97,2.48,1.79,2.68,6.95
26.0,147.42,2,297.15,305.06,288.81,58.76,1.41,0.86,1.46,3.73
22.0,145.88,1,442.94,454.1,430.21,87.69,1.87,1.49,2.24,5.6
22.0,145.88,1,442.94,454.1,430.21,87.69,1.87,1.49,2.24,5.6
26.0,148.96,1,351.55,361.38,341.87,69.44,1.53,1.02,1.83,4.38
17.0,59.33,1,302.43,305.91,298.91,58.57,1.77,1.26,2.95,5.98
55.0,66.5,1,298.03,298.49,289.94,59.39,1.88,1.58,2.29,5.75
55.0,66.5,1,298.03,298.49,289.94,59.39,1.88,1.58,2.29,5.75
15.0,74.21,1,314.21,312.27,301.87,63.77,1.92,1.35,2.59,5.86
34.0,82.1,1,473.79,468.63,451.01,97.09,3.01,2.01,3.47,8.5
17.0,87.82,1,297.92,294.21,282.27,61.23,1.54,1.34,2.31,5.18
28.0,79.1,1,296.77,293.96,283.38,60.64,1.96,1.14,2.31,5.4
51.0,81.4,1,269.63,266.77,256.84,55.22,1.57,1.14,2.15,4.85
36.0,104.6,1,279.36,276.74,264.25,57.2,1.43,0.96,2.03,4.42
23.0,108.8,1,318.18,315.92,301.85,64.98,1.65,1.15,2.11,4.92
19.0,72.6,1,338.91,337.28,326.35,68.58,2.34,1.48,2.55,6.37
29.0,89.9,1,359.06,354.51,339.78,73.82,2.06,1.5,2.61,6.17
24.0,112.8,1,379.95,378.23,361.8,77.36,2.13,1.35,2.26,5.74
28.0,148.3,1,400.51,411.48,389.4,79.15,1.85,1.16,1.99,5.01
27.0,74.3,1,368.1,365.8,353.59,74.72,2.36,1.58,2.93,6.86
17.0,73.07,1,332.0,330.26,319.47,67.24,1.95,1.68,2.6,6.23
35.0,98.88,1,334.02,330.14,315.39,68.58,1.85,1.31,2.3,5.46
27.0,115.48,1,376.78,375.82,359.79,76.55,2.1,1.3,2.21,5.61
57.0,54.7,1,345.03,351.73,345.34,65.06,2.01,1.87,3.02,6.9
57.0,54.7,1,345.03,351.73,345.34,65.06,2.01,1.87,3.02,6.9
13.0,67.4,1,206.4,206.49,200.45,41.24,1.26,0.93,1.78,3.97
52.0,74.03,1,338.22,336.18,325.01,68.62,2.16,1.42,2.74,6.32
59.0,74.48,1,297.26,295.37,285.48,60.36,1.91,1.38,2.25,5.54
30.0,79.92,1,238.03,235.68,227.09,48.68,1.38,0.97,1.97,4.32
17.0,87.23,1,275.98,272.56,261.59,56.71,1.58,1.06,2.18,4.81
18.0,89.81,1,294.52,290.78,278.71,60.55,1.61,1.17,2.28,5.07
35.0,102.88,1,357.29,353.66,337.69,73.23,1.94,1.43,2.33,5.71
24.0,108.05,1,365.25,362.49,346.29,74.63,2.13,1.27,2.27,5.67
48.0,122.92,1,353.28,354.54,339.64,71.33,1.57,1.44,2.03,5.04
48.0,122.92,1,353.28,354.54,339.64,71.33,1.57,1.44,2.03,5.04
7.0,43.54,1,132.35,137.98,136.9,22.41,0.8,0.52,1.32,2.64
45.0,66.04,1,283.9,284.49,276.44,56.49,1.74,1.36,2.38,5.49
18.0,70.13,1,328.21,327.39,317.25,66.05,2.14,1.46,2.64,6.24
18.5,68.31,2,317.13,316.95,307.5,63.53,1.76,1.5,2.82,6.08
26.0,69.76,1,421.65,420.76,407.83,84.78,2.58,1.94,3.51,8.03
24.0,82.1,2,337.93,334.25,321.69,69.25,1.71,1.67,2.68,6.06
24.0,77.84,1,394.29,390.85,377.05,80.45,2.6,1.61,3.02,7.23
21.5,84.19,1,396.83,392.21,377.04,81.43,2.61,1.37,3.06,7.04
50.0,99.06,1,336.84,332.95,318.06,69.16,1.97,1.29,2.25,5.5
66.0,95.25,1,300.4,296.67,283.7,61.75,1.78,1.21,2.02,5.01
30.0,92.99,2,419.95,414.63,396.84,86.35,2.31,1.75,3.04,7.1
69.0,103.87,1,243.82,241.44,230.54,49.95,1.32,1.01,1.54,3.88
25.0,122.11,2,405.42,406.59,389.57,81.91,2.29,1.35,2.17,5.81
25.0,120.29,1,456.21,456.81,437.75,92.32,2.64,1.41,2.56,6.61
30.0,125.55,1,343.83,345.87,330.86,69.26,1.81,1.04,1.99,4.84
46.5,42.8,1,255.22,266.5,264.47,42.77,1.17,1.4,2.51,5.08
14.5,37.4,2,260.58,273.76,271.49,43.31,1.6,1.07,2.81,5.48
46.5,42.8,1,255.22,266.5,264.47,42.77,1.17,1.4,2.51,5.08
14.5,37.4,2,260.58,273.76,271.49,43.31,1.6,1.07,2.81,5.48
9.0,40.9,1,235.11,246.52,244.6,38.28,1.59,0.86,2.2,4.65
24.5,53.8,1,382.75,390.82,384.1,71.72,2.51,1.72,3.44,7.67
17.0,55.0,1,347.89,354.45,347.9,65.72,2.32,1.55,3.09,6.95
13.0,56.4,1,255.73,259.92,254.73,48.74,1.51,1.33,2.26,5.1
27.0,64.6,1,382.19,383.68,373.21,75.68,2.17,1.59,3.68,7.43
23.5,67.5,2,337.2,337.32,327.43,67.39,2.11,1.41,2.96,6.48
23.5,67.5,4,337.2,337.32,327.43,67.39,2.11,1.41,2.96,6.48
14.5,72.8,1,268.81,267.47,258.77,54.41,1.61,1.17,2.27,5.05
15.0,81.2,1,334.95,331.43,319.13,68.59,2.09,1.29,2.65,6.03
21.5,79.1,2,303.71,300.84,290.01,62.06,1.9,1.39,2.24,5.53
25.5,89.1,1,445.18,439.56,421.46,91.52,2.81,1.77,3.11,7.69
22.5,89.4,1,441.18,435.6,417.6,90.7,2.57,2.07,2.96,7.61
22.5,89.4,2,441.18,435.6,417.6,90.7,2.57,2.07,2.96,7.61
67.0,88.4,1,357.27,352.78,338.38,73.43,2.43,1.13,2.63,6.19
67.0,88.4,5,357.27,352.78,338.38,73.43,2.43,1.13,2.63,6.19
19.0,89.6,1,335.37,331.12,317.41,68.95,1.95,1.34,2.48,5.78
17.0,88.3,1,311.77,307.86,295.3,64.08,1.98,1.27,2.15,5.41
24.0,98.7,1,411.67,406.87,388.7,84.53,2.18,1.57,2.99,6.74
24.0,98.7,1,411.67,406.87,388.7,84.53,2.18,1.57,2.99,6.74
22.0,92.0,2,337.39,333.09,318.94,69.37,1.85,1.71,2.17,5.73
23.0,106.8,1,392.37,389.13,371.65,80.23,2.2,1.38,2.55,6.13
23.0,106.8,1,392.37,389.13,371.65,80.23,2.2,1.38,2.55,6.13
33.0,107.3,3,384.17,381.11,364.02,78.53,1.72,1.77,2.49,5.99
25.5,107.8,4,377.51,374.6,357.85,77.15,1.88,1.55,2.44,5.87
50.0,100.9,2,352.56,348.7,333.01,72.33,1.78,1.44,2.48,5.7
20.0,101.2,1,329.15,325.58,310.92,67.52,1.58,1.38,2.35,5.31
19.0,107.2,1,321.51,318.92,304.62,65.73,1.7,1.19,2.12,5.01
42.5,105.8,1,305.14,302.46,288.84,62.44,1.58,1.47,1.75,4.8
50.0,100.9,5,352.56,348.7,333.01,72.33,1.78,1.44,2.48,5.7
20.0,101.2,2,329.15,325.58,310.92,67.52,1.58,1.38,2.35,5.31
19.0,107.2,6,321.51,318.92,304.62,65.73,1.7,1.19,2.12,5.01
42.5,105.8,2,305.14,302.46,288.84,62.44,1.58,1.47,1.75,4.8
42.5,105.8,7,305.14,302.46,288.84,62.44,1.58,1.47,1.75,4.8
28.0,116.0,2,421.21,420.3,402.44,85.55,2.18,1.42,2.65,6.25
41.0,121.3,1,399.15,400.02,383.32,80.7,2.06,1.48,2.21,5.75
56.0,116.5,1,369.82,369.17,353.53,75.08,1.95,1.33,2.19,5.47
41.0,121.3,3,399.15,400.02,383.32,80.7,2.06,1.48,2.21,5.75
56.0,116.5,4,369.82,369.17,353.53,75.08,1.95,1.33,2.19,5.47
16.0,116.0,1,348.59,347.84,333.06,70.8,1.72,1.25,2.2,5.17
18.5,113.7,1,351.07,349.71,334.61,71.43,1.93,1.32,2.02,5.28
15.0,121.8,1,337.18,338.06,323.93,68.14,1.85,0.94,2.05,4.84
62.5,114.8,1,313.42,312.46,299.07,63.72,1.61,1.24,1.83,4.68
73.0,113.5,1,215.75,214.88,205.59,43.91,0.9,0.93,1.41,3.25
73.0,113.5,6,215.75,214.88,205.59,43.91,0.9,0.93,1.41,3.25
64.0,62.05,1,223.85,225.51,219.81,43.89,0.81,1.97,1.61,4.39
15.0,81.78,1,281.5,278.48,268.05,57.67,1.82,1.01,2.23,5.06
27.5,87.41,1,400.39,395.42,379.47,82.28,2.17,1.77,3.03,6.98
21.0,98.97,1,409.93,405.19,387.07,84.17,2.32,1.44,2.94,6.7
21.0,134.85,1,495.75,503.06,479.39,99.04,2.45,1.69,2.5,6.64
19.5,120.29,1,350.05,350.51,335.88,70.84,1.85,1.1,2.12,5.07
78.0,98.0,1,222.01,219.38,209.62,45.6,1.17,0.84,1.63,3.65
29.0,78.1,1,337.53,334.53,322.67,68.89,2.11,1.44,2.62,6.18
38.0,95.2,1,272.15,268.77,257.03,55.94,1.52,1.29,1.73,4.54
38.0,95.2,1,272.15,268.77,257.03,55.94,1.52,1.29,1.73,4.54
16.0,59.74,1,228.71,231.19,225.82,44.38,1.55,0.96,2.01,4.52
58.0,59.19,1,337.16,341.12,333.36,65.25,2.11,1.69,2.87,6.67
15.0,65.18,1,227.38,228.09,221.77,45.11,1.46,0.96,1.99,4.41
25.0,70.94,1,340.51,339.4,328.72,68.66,1.97,1.59,2.89,6.45
18.0,76.88,1,196.01,194.42,187.65,39.94,1.17,0.78,1.66,3.61
17.0,81.56,1,359.67,355.83,342.56,73.67,2.3,1.26,2.91,6.47
24.0,90.72,1,268.88,265.46,254.33,55.29,1.38,1.21,2.01,4.6
67.0,88.27,1,266.11,262.78,252.06,54.7,1.42,1.08,2.12,4.62
16.0,97.89,1,306.0,302.37,288.92,62.85,1.97,1.12,1.94,5.03
67.0,98.52,1,218.39,215.83,206.2,44.85,1.02,1.04,1.52,3.58
14.0,70.31,1,183.43,182.94,177.25,36.93,1.23,0.81,1.45,3.48
